scenario_id,timestamp,alpha_legit,alpha_legit_std,kurtosis_legit,kurtosis_legit_std,hurst_legit,hurst_legit_std,alpha_anom,alpha_anom_std,kurtosis_anom,kurtosis_anom_std,hurst_anom,hurst_anom_std,c0,c1,N,domain_size,scenario,n_seeds,ambient,delta_alpha,delta_kurtosis,delta_hurst,rho,sqrt_rho,sigma_c_mean,sigma_c_std,sigma_c_lo,sigma_c_hi,theta_c_mean,theta_c_std,theta_c_lo,theta_c_hi,status,error_msg
80,2025-11-14T23:58:34.295239,2.8533461869710837,0.3594657862371432,3.742009648580912,2.0432945744799675,0.5647459027631923,0.08390060671285932,1.3427957095651504,0.3803766045012619,18.824503277544707,3.2720557059613036,0.43330052028169824,0.03419604974336744,0.380995281004343,0.5826993723711344,562,75,RingSwarm,50,0.75,1.5105504774059333,15.082493628963796,0.131445382481494,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
82,2025-11-15T01:24:23.170554,2.4980349702144347,0.5157283627765565,4.9742730956470576,1.3804837248813642,0.5781423428602168,0.08253236540603016,2.4906104959256656,0.6547189778237752,18.666098944349596,3.10399636879084,0.797407315006275,0.11357409026848986,0.11486167781469209,0.3198825166328875,562,75,RingSwarm,50,0.75,0.007424474288769023,13.691825848702539,0.21926497214605822,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
84,2025-11-15T02:49:15.094329,2.0941412814485707,0.34835851479173385,5.393369729402256,1.53516648263426,0.42894910551365717,0.09999859613735387,2.0731184988393787,0.4841884503619735,3.793687525587659,2.8952382466403517,0.42484134403887325,0.14184230677023346,0.2984490676164303,0.49808110619173696,562,75,RingSwarm,50,0.75,0.021022782609191992,1.5996822038145968,0.004107761474783922,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
86,2025-11-15T04:12:09.382691,2.2878936889400108,0.6019406490354249,3.228781298570528,1.3180552316975107,0.5546438892067942,0.04594464190428334,1.419755702215096,0.6790080662184106,9.82779596955596,3.0453024136340003,0.6949563729146544,0.12107473956701537,0.24215377541957916,0.428879495349248,562,75,RingSwarm,50,0.75,0.8681379867249148,6.599014670985431,0.1403124837078602,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
88,2025-11-15T05:37:04.911972,2.099218053961672,0.4007845675889493,7.373430892527959,0.6236033721176047,0.5048758089042155,0.03640390787383103,1.9270136255246306,0.49143836957009207,13.021029852096117,3.794757219574819,0.5166753171821336,0.0967067351017197,0.4401068934141477,0.10250871210494626,562,75,RingSwarm,50,0.75,0.17220442843704142,5.647598959568158,0.011799508277918092,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
90,2025-11-15T07:01:39.605924,2.0438232995882233,0.5751184820429767,3.664112759972748,0.8402054180051495,0.5904538834249013,0.11661488562621994,2.5542460893155123,0.3764256390273195,13.610048976312454,1.2945442954661055,0.5755262037443089,0.12854862423330787,0.23656272247298948,0.20225677202691456,562,75,RingSwarm,50,0.75,0.510422789727289,9.945936216339707,0.014927679680592498,0.09991111111111112,0.31608718909679195,0.3559399999999999,0.029252630650934627,0.353,0.353,0.11250807408711211,0.009246381796140585,0.11157877775116755,0.11157877775116755,completed,
92,2025-11-15T08:25:58.144282,2.6701958139992588,0.49091847892348583,5.714458185062602,1.1973649863607332,0.5568673605859722,0.11382227120159506,2.844463907487729,0.5763456886549283,17.152592968343022,2.8438375615731024,0.7404491975780692,0.09158661678923469,0.2378640071301838,0.5531810603483677,562,75,RingSwarm,50,0.75,0.1742680934884704,11.43813478328042,0.18358183699209696,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
94,2025-11-15T09:50:05.558928,3.3417493279446724,0.32356816107535274,7.847078480465331,0.5525914186517232,0.6007021495105364,0.05223616366073569,1.530369350590526,0.3514560203450077,10.05209422159714,2.5588486546615226,0.4176642454711978,0.08674438130144863,0.2070026240329807,0.41722335285615647,562,75,RingSwarm,50,0.75,1.8113799773541464,2.205015741131808,0.18303790403933856,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
96,2025-11-15T11:13:57.347138,2.0560714228147288,0.24007134628340712,5.258900247372006,1.5905200625286111,0.44834942842440756,0.09081868816502783,2.5115493968728613,0.7473947397701757,14.121761703155359,0.7988734236711303,0.6602130991692987,0.09263424711467329,0.35852749681185603,0.14738995671385036,562,75,RingSwarm,50,0.75,0.4554779740581325,8.862861455783353,0.21186367074489115,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
98,2025-11-15T12:37:53.632864,2.994380023754017,0.3022292364769919,7.460306994522694,1.1116770588799891,0.500408998319239,0.05414314636438658,3.5316482871697854,0.3998851686543712,9.868481251125033,3.0337487077979484,0.7892188593238396,0.037201549680771155,0.3657454217214308,0.49765556084827356,562,75,RingSwarm,50,0.75,0.5372682634157684,2.408174256602339,0.2888098610046006,0.09991111111111112,0.31608718909679195,0.3559399999999999,0.029252630650934624,0.353,0.353,0.11250807408711211,0.009246381796140585,0.11157877775116755,0.11157877775116755,completed,
100,2025-11-15T14:02:51.422081,3.0542199357805844,0.3859242593951554,5.996374972143661,0.6427573832596757,0.5636863819049963,0.07926851148566873,1.4241995101086076,0.2850868567358144,4.7407770905419575,0.8170450927391899,0.4388529827387569,0.0976857845903117,0.5803736298789315,0.28876227941359434,562,75,RingSwarm,50,0.75,1.6300204256719768,1.2555978816017035,0.12483339916623942,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
102,2025-11-15T15:26:19.803052,2.0168805206245106,0.7886647125284958,7.604831786137464,1.3375511159656241,0.48037889441068937,0.09441164579856284,3.326847409159127,0.6872291167707325,12.28812664785854,0.6643897102659837,0.42975744076152383,0.048005473744820545,0.4644400035210781,0.18084597059187496,562,75,RingSwarm,50,0.75,1.3099668885346163,4.683294861721076,0.05062145364916554,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
104,2025-11-15T16:49:50.951110,2.0870962841683327,0.285874590121189,2.1326516761781065,1.3144867607105064,0.5711375360718007,0.08102271419540927,1.2157762708855866,0.6556151190572559,10.43648509213918,3.1132900262372054,0.4680087162278719,0.05634512505536109,0.19880590254253605,0.5910142396542261,562,75,RingSwarm,50,0.75,0.8713200132827461,8.303833415961073,0.10312881984392885,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
106,2025-11-15T18:13:14.612650,3.501449564079084,0.29833899984566187,7.808223354784964,1.4381239796839493,0.6844619467770455,0.03261439898881807,2.5660621474159844,0.5518133437446875,12.632665385731983,0.9145277006669823,0.8064146471228419,0.0941668951813808,0.15025814809582372,0.13400582801284092,562,75,RingSwarm,50,0.75,0.9353874166630995,4.824442030947019,0.12195270034579642,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
108,2025-11-15T19:38:48.544306,3.253492700068863,0.41270327623976955,4.173263745357586,1.2349096540103366,0.4191335654448397,0.10866791160128592,2.0783352307070757,0.5813627996212944,6.417512139671896,2.9462942605218156,0.47930545699056937,0.058377468954544834,0.0855210266907731,0.5569073013753584,562,75,RingSwarm,50,0.75,1.1751574693617872,2.24424839431431,0.06017189154572966,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
110,2025-11-15T21:03:11.478987,3.44471777166944,0.46971109631454294,7.56367027326299,1.943294577694329,0.6163195092763428,0.10426942919596523,3.45545080814808,0.24829786314892308,17.936701516203982,2.892090369688979,0.7103821987022345,0.12253468279156754,0.39726673890827896,0.14859379987452492,562,75,RingSwarm,50,0.75,0.010733036478639768,10.373031242940993,0.09406268942589169,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
112,2025-11-15T22:26:54.085438,2.7620911974668685,0.7214068225597585,2.6191116513456443,1.8817273305948345,0.44886870237801735,0.10346940965261411,3.932191520221731,0.6593297868006734,3.915451820757453,1.9710651419294345,0.6385046582077413,0.09003050111606709,0.4802211110922203,0.501754217263107,562,75,RingSwarm,50,0.75,1.1701003227548625,1.2963401694118089,0.18963595582972392,0.09991111111111112,0.31608718909679195,0.3559399999999999,0.029252630650934627,0.353,0.353,0.11250807408711211,0.009246381796140585,0.11157877775116755,0.11157877775116755,completed,
114,2025-11-15T23:50:44.153477,2.1272323153543558,0.2621894453041051,4.822256141581873,1.362941153157522,0.5650520288897788,0.05625479002715589,2.2658048317590547,0.2194226313487629,8.903530770017037,1.2470665484558041,0.5566319330024747,0.10073649657471692,0.44332704724510985,0.13972423284743338,562,75,RingSwarm,50,0.75,0.13857251640469892,4.081274628435164,0.00842009588730408,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
116,2025-11-16T01:15:18.489689,2.6424190613849645,0.7667035090392442,5.187541481499124,1.5192446543180975,0.6296827025035621,0.0671861912183553,1.6901152643810868,0.2697658226986208,18.57287891293155,3.0921671863183917,0.4999153115456177,0.11630115757432777,0.4685164867258637,0.4814835132741363,562,75,RingSwarm,50,0.75,0.9523037970038777,13.385337431432426,0.12976739095794437,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
118,2025-11-16T02:40:02.441493,2.62698108659953,0.6858379542847326,6.080674419582755,0.6303918088073717,0.6122651863152725,0.09374759921090851,2.911364506305116,0.26835785982666843,11.606170103471014,3.3305252476175067,0.4703953852532455,0.03234937574676271,0.10289086485180723,0.3108639031679426,562,75,RingSwarm,50,0.75,0.2843834197055859,5.525495683888258,0.141869801062027,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
120,2025-11-16T04:04:21.725604,3.889020916288733,0.7066153928673697,2.447007765659612,0.9108485804958073,0.4989292936594565,0.09799709906471482,2.17718390035291,0.6145936676932484,4.427024803424676,2.702234287137165,0.535191797756695,0.11930084309991668,0.24332860244117255,0.34398982446052784,562,75,RingSwarm,50,0.75,1.711837015935823,1.9800170377650645,0.036262504097238524,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
122,2025-11-16T05:28:25.101118,3.5364978438218913,0.5848591384273683,4.138546485792333,2.286468867348879,0.44561201287606594,0.06224096462944373,1.4167126059970894,0.3322757682637546,8.359873164422002,1.0067554601184914,0.822407367308446,0.07300089710181942,0.14677310407502978,0.21585782631973244,562,75,RingSwarm,50,0.75,2.119785237824802,4.221326678629668,0.37679535443238005,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
124,2025-11-16T06:54:28.642742,3.6804571793165666,0.5717408902514826,6.925624486942177,1.644882920225701,0.524052580154203,0.1104184656650519,1.9334477800524135,0.28644978164722945,8.310439392318035,0.8245510775219287,0.6621304047495745,0.1165124128995131,0.5873762527968005,0.25850551453476406,562,75,RingSwarm,50,0.75,1.747009399264153,1.3848149053758574,0.13807782459537155,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
126,2025-11-16T08:18:02.220801,3.9395195574795943,0.5359144345589782,3.9561221231695414,0.7557037692665237,0.4521204747514292,0.11247109417279366,1.3647506547862394,0.5074706993545168,8.169287167720185,2.796824774507697,0.49932537922501175,0.07379468997770325,0.12401597533686257,0.34980786797302865,562,75,RingSwarm,50,0.75,2.574768902693355,4.213165044550644,0.047204904473582554,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
128,2025-11-16T09:42:03.587521,3.5351335105432637,0.4559733182570565,3.801082440527201,2.4668199231651506,0.5406586997167694,0.04758782985950709,1.460096000719932,0.3888537655632148,14.974027926003552,1.5876351754125007,0.41247842818700425,0.08839355028729919,0.12295777460798174,0.1966491530655614,562,75,RingSwarm,50,0.75,2.075037509823332,11.172945485476351,0.12818027152976513,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
130,2025-11-16T11:05:51.971446,2.288288117567337,0.40340982490230454,5.761656109542701,0.9255920121458898,0.6077574909176213,0.10666706693961248,2.8267121503442767,0.3110220900929528,2.0028193405674473,1.0915454539369456,0.6317785115187751,0.08784907200275166,0.513704365890039,0.36220102712664565,562,75,RingSwarm,50,0.75,0.5384240327769398,3.7588367689752533,0.024021020601153742,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
132,2025-11-16T12:31:46.831100,2.1903509656141438,0.3574884283372324,3.0892318504960654,0.5843768325883429,0.519099874210412,0.035443903233411685,3.5640415109281527,0.5096014056668543,6.3119379560386175,2.429991753105056,0.5185746102219413,0.03497691088028165,0.18135931078430667,0.19850712522453956,562,75,RingSwarm,50,0.75,1.373690545314009,3.222706105542552,0.0005252639884707477,0.09991111111111112,0.31608718909679195,0.35888,0.04116,0.353,0.353,0.11343737042305668,0.013010148703223957,0.11157877775116755,0.11157877775116755,completed,
134,2025-11-16T13:55:43.867465,2.6789234779971087,0.2032149799111194,6.061432605905541,2.317756890501752,0.6996966983083857,0.10224539934961506,3.5721133910732545,0.4667009910112214,4.4719922026467795,2.7586852610213755,0.6509854966342974,0.10651470906959305,0.2382644270331865,0.4301090894275615,562,75,RingSwarm,50,0.75,0.8931899130761458,1.5894404032587612,0.04871120167408827,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
136,2025-11-16T15:19:11.523583,2.8455737346592183,0.25346637436638714,7.694685781745218,2.10371281143056,0.4343183486498727,0.08977925055274441,3.070338306662648,0.29338567498916346,3.083459449203363,1.3431535447103995,0.8120649643795765,0.0448313302913738,0.4701206322535184,0.4798793677464814,562,75,RingSwarm,50,0.75,0.22476457200342992,4.611226332541855,0.37774661572970386,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
138,2025-11-16T16:44:55.008826,3.736893406256445,0.3346273763412083,4.415459530148968,1.603588809215421,0.6667149865335973,0.03511138692765223,1.383424830182667,0.46634893781882397,15.923950748448462,2.4148157391878713,0.5697274627128509,0.12715759992448147,0.11509314290304816,0.2832817446643896,562,75,RingSwarm,50,0.75,2.3534685760737784,11.508491218299493,0.09698752382074638,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
140,2025-11-16T18:09:31.795409,3.781541053023247,0.2282992956681696,7.057137896281747,1.2473856808836556,0.4787561379840603,0.06976649688467672,1.5095132277045546,0.7881812258928502,4.6829911276076785,2.1204311874376005,0.4564190071543701,0.10800732993990586,0.47381769181660127,0.4761823081833985,562,75,RingSwarm,50,0.75,2.272027825318692,2.374146768674068,0.022337130829690188,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
142,2025-11-16T19:34:09.457423,3.952050749520171,0.34981928205530843,7.122939172511591,1.3533032192302208,0.5491961584313506,0.11512717599407402,2.6253382885398517,0.20749547518442726,18.909735593585054,0.868654671857464,0.5387388705394177,0.03131518274105724,0.5066729948343129,0.12100897155864192,562,75,RingSwarm,50,0.75,1.3267124609803194,11.786796421073463,0.010457287891932898,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
144,2025-11-16T20:57:32.444542,2.21488145468359,0.5059615476927461,6.684627366721578,0.7025051279884706,0.427209199000756,0.09676043994525522,1.4967228468103533,0.4253020469025377,2.5595642963722143,0.9452414961808208,0.6458707277002539,0.11198931896539371,0.38601651470243653,0.20994713284831357,562,75,RingSwarm,50,0.75,0.7181586078732367,4.1250630703493645,0.2186615286994979,0.09991111111111112,0.31608718909679195,0.36182,0.05015264300114203,0.353,0.5073499999999975,0.11436666675900126,0.015852607952005878,0.11157877775116755,0.1603668353882566,completed,
146,2025-11-16T22:20:57.757342,2.968075980754585,0.3391491846632016,5.162660746867676,1.773812048849687,0.6525119540600754,0.06323946855052306,1.620069174292564,0.575580523452389,9.327709714465122,0.7881014176479726,0.7840084888635526,0.12324484835933876,0.5109241496796332,0.3541776354798767,562,75,RingSwarm,50,0.75,1.348006806462021,4.165048967597446,0.13149653480347712,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
148,2025-11-16T23:44:49.005205,3.270882050505719,0.7773734295638985,5.775321326373529,0.7858771068357591,0.5716140837601509,0.09170643300694395,2.447112156434367,0.3631627164799162,9.257893842443238,3.4105987159859064,0.6288879685581329,0.1468364828498962,0.4925577059723535,0.35771017702899166,562,75,RingSwarm,50,0.75,0.823769894071352,3.482572516069709,0.05727388479798201,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
150,2025-11-17T01:10:11.782027,2.3810115565092502,0.5706430978239485,2.8663166693077518,2.4002523708474763,0.4776360807397552,0.04283213534543589,1.2912039149845185,0.4232086304512755,8.143704622560742,1.436860004141301,0.6758327494885771,0.12443202004564038,0.3952042962628741,0.45962557963910633,562,75,RingSwarm,50,0.75,1.0898076415247318,5.27738795325299,0.19819666874882186,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
152,2025-11-17T02:33:38.091888,3.8836410748890353,0.5815697540634487,6.653574628398123,2.200973402290334,0.4282055141406693,0.11461286528848967,1.9699763716089884,0.5689618113730666,13.36467506351471,2.3285824239295363,0.5370117189808606,0.09483737463418021,0.12491494496508342,0.2508222158269522,562,75,RingSwarm,50,0.75,1.913664703280047,6.711100435116587,0.10880620484019132,0.09991111111111112,0.31608718909679195,0.35888,0.04116,0.353,0.353,0.11343737042305668,0.013010148703223957,0.11157877775116755,0.11157877775116755,completed,
154,2025-11-17T03:57:26.587869,3.1076084668791406,0.790068891389551,7.671029869740888,0.8518301681886876,0.4693310703474573,0.07711226157789974,2.60340068393223,0.3602898768416093,13.524341177594442,3.1371076132063065,0.41989563118415535,0.08773776696844492,0.36313941150723655,0.11874723674573134,562,75,RingSwarm,50,0.75,0.5042077829469105,5.853311307853554,0.04943543916330195,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
156,2025-11-17T05:21:06.603412,3.23389415963746,0.3617960257745651,3.262181271768473,0.9296633514032668,0.45504193041138585,0.0984126721850387,3.08095495810144,0.40932336511583445,14.142042540031998,2.354588060238673,0.5272619295701144,0.12964418370828884,0.16872571995414012,0.4333365327317827,562,75,RingSwarm,50,0.75,0.1529392015360198,10.879861268263525,0.07221999915872857,0.09991111111111112,0.31608718909679195,0.35888,0.04116,0.353,0.353,0.11343737042305668,0.013010148703223957,0.11157877775116755,0.11157877775116755,completed,
158,2025-11-17T06:47:02.870329,3.552509873003406,0.28102114879444506,7.2929317083374485,2.015648962468914,0.5997315884851993,0.07735266620620963,1.788294038947749,0.4336223390630416,18.79921406406822,3.891832848356157,0.7830254544879394,0.1463543891481697,0.18431178707766666,0.47982136163922373,562,75,RingSwarm,50,0.75,1.764215834055657,11.506282355730772,0.1832938660027401,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
160,2025-11-17T08:11:31.738888,2.05081252605797,0.24672724310937272,6.98757345943115,1.958981802741491,0.665568447225122,0.09656454728232838,1.8761333803024374,0.4812476571914813,16.81802646195519,3.3745823162478135,0.5120194849305499,0.04373475347019746,0.3179832452480172,0.3760537285581885,562,75,RingSwarm,50,0.75,0.17467914575553278,9.830453002524038,0.15354896229457204,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
162,2025-11-17T09:35:36.944219,3.9771062745264905,0.3525567658077458,5.436452623794047,1.3775502426829873,0.6461472578227362,0.09626835809973852,2.477533298796849,0.3967562837651806,17.74797714931528,1.6884861148314172,0.6296256886982964,0.10760438455555119,0.10563775527306432,0.5117930853490665,562,75,RingSwarm,50,0.75,1.4995729757296417,12.311524525521232,0.016521569124439806,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
164,2025-11-17T11:05:54.577872,3.3930860725323924,0.5791481897299318,3.7039417119466727,1.829082019648556,0.5998306757457105,0.09718382945140908,3.4037588149325035,0.315816745700527,14.476299088784632,2.6117274943302276,0.5264304572072328,0.11845652377028612,0.12084201533195514,0.2723120679114488,562,75,RingSwarm,50,0.75,0.01067274240011118,10.77235737683796,0.07340021853847767,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
166,2025-11-17T12:41:27.398454,2.2749490816143405,0.6224167643083081,6.545492484710185,1.6392075290343517,0.6588558155987225,0.09759036030765723,2.8543495455356642,0.4707479176661498,4.094236555043782,3.3410299361399027,0.6669144466187427,0.07399445715637343,0.46484493991568876,0.4191934712330075,562,75,RingSwarm,50,0.75,0.5794004639213237,2.451255929666403,0.008058631020020135,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
168,2025-11-17T14:10:42.675822,3.0510611860437926,0.6049420720185703,3.0388850695618395,1.9848178978950854,0.5317066610191176,0.07490988104868096,3.4960610851388,0.2190198445319009,17.234094658205144,1.703637751780773,0.47427011610738434,0.032667279642256075,0.07346826463783547,0.054746263918697254,562,75,RingSwarm,50,0.75,0.4449998990950075,14.195209588643305,0.05743654491173322,0.09991111111111112,0.31608718909679195,0.35888,0.04116,0.353,0.353,0.11343737042305668,0.013010148703223957,0.11157877775116755,0.11157877775116755,completed,
170,2025-11-17T15:37:12.690137,2.348609334128008,0.7241149571935375,2.334192792867953,1.971965530971465,0.6717716497966861,0.10096279475730537,3.1208717565405664,0.6955461436130286,2.6210694454731236,2.907496964839113,0.8125670804575866,0.10925854193221722,0.15410487516300547,0.3293879718067782,562,75,RingSwarm,50,0.75,0.7722624224125583,0.2868766526051707,0.1407954306609005,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
172,2025-11-17T17:01:27.624216,3.322680858481794,0.656081666756924,6.587817249139196,2.3961016383469955,0.6967498524779687,0.05258326123679628,3.650072153648468,0.4218712555309716,14.447478728197042,3.695306545475768,0.4260393631253803,0.10681644913696585,0.19726377194986228,0.2334822211789414,562,75,RingSwarm,50,0.75,0.32739129516667376,7.859661479057847,0.2707104893525884,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
174,2025-11-17T18:25:26.129084,2.9456499128778844,0.47760278615787893,4.094754463493603,1.5409755167610277,0.5200013995645968,0.09279112992166781,3.6180665304347785,0.7633526746896029,16.34667048569858,2.364999011508453,0.5079558333570482,0.0673429736504807,0.3342587239117278,0.5047562895135645,562,75,RingSwarm,50,0.75,0.6724166175568942,12.251916022204979,0.012045566207548597,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
176,2025-11-17T19:49:46.313970,3.8671130480494518,0.5243191801282536,7.246070709769895,2.42562617490964,0.402645182434149,0.030839053540222053,2.4575009998814963,0.2853630699754216,16.121960468085184,0.5103617243821291,0.4851685908523765,0.11182790886281074,0.12904269185854098,0.33028767229150663,562,75,RingSwarm,50,0.75,1.4096120481679555,8.875889758315289,0.08252340841822753,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
178,2025-11-17T21:14:45.368188,2.9597962236439876,0.4976920367716906,4.32939600462113,1.817911434211164,0.4596686481277936,0.08954188660150031,3.7658110757689496,0.4406016799539295,6.534780399374868,3.008218895304857,0.4585445533571776,0.041081003882317016,0.0694950820457684,0.2039413424065733,562,75,RingSwarm,50,0.75,0.8060148521249619,2.2053843947537377,0.0011240947706160354,0.09991111111111112,0.31608718909679195,0.38239999999999996,0.08820000000000003,0.353,0.647,0.12087174111061323,0.02787889007833706,0.11157877775116755,0.2045084113456244,completed,
180,2025-11-17T22:38:02.958247,2.3753471732611287,0.35172402050996243,5.85958288074804,1.3094953628566381,0.5866526767957548,0.08631282123634168,3.479684771505047,0.36571701203909257,19.322152846999906,3.547580998578858,0.506541868008281,0.09392658896161524,0.5101404548936604,0.17318186957934423,562,75,RingSwarm,50,0.75,1.1043375982439185,13.462569966251866,0.08011080878747379,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
182,2025-11-18T00:03:48.856264,3.3587213377294916,0.5044472474348907,6.025480289885168,1.5860028789721035,0.5010137557207455,0.07104899968129663,1.881602761921234,0.38516867411689404,18.739098552691814,1.5131632806908648,0.8054826522448031,0.1324725612507645,0.4882205635933909,0.2780538583307581,562,75,RingSwarm,50,0.75,1.4771185758082575,12.713618262806646,0.3044688965240576,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
184,2025-11-18T01:28:51.869089,2.6612131002189017,0.7305692405003679,6.0185325255535655,1.5442952712149005,0.5199843895578691,0.0374094840448276,2.543570253611265,0.3269664461460741,5.347859810730279,0.6088832030612477,0.6714990766959543,0.08276016170124312,0.21450380082311565,0.1848573920285106,562,75,RingSwarm,50,0.75,0.11764284660763646,0.6706727148232865,0.15151468713808525,0.09991111111111112,0.31608718909679195,0.35888,0.04116,0.353,0.353,0.11343737042305668,0.013010148703223957,0.11157877775116755,0.11157877775116755,completed,
