scenario_id,timestamp,alpha_legit,alpha_legit_std,kurtosis_legit,kurtosis_legit_std,hurst_legit,hurst_legit_std,alpha_anom,alpha_anom_std,kurtosis_anom,kurtosis_anom_std,hurst_anom,hurst_anom_std,c0,c1,N,domain_size,scenario,n_seeds,ambient,delta_alpha,delta_kurtosis,delta_hurst,rho,sqrt_rho,sigma_c_mean,sigma_c_std,sigma_c_lo,sigma_c_hi,theta_c_mean,theta_c_std,theta_c_lo,theta_c_hi,status,error_msg
79,2025-11-14T22:10:13.970424,3.403537183330762,0.4551319248918122,7.388016685819856,1.0592296367070764,0.5679076218504534,0.035683895940141576,2.484529856254569,0.2660805190611041,16.832690438760814,0.7235125155438602,0.7373758022343868,0.11717022288626495,0.43580230463250197,0.28772666603454294,562,75,RingSwarm,50,0.75,0.9190073270761934,9.444673752940957,0.1694681803839334,0.09991111111111112,0.31608718909679195,0.40592,0.11295111154831546,0.353,0.647,0.12830611179816978,0.03570239935466523,0.11157877775116755,0.2045084113456244,completed,
81,2025-11-14T23:36:11.733612,3.900093343687134,0.7960180083348454,2.666465493369949,1.2223008923007381,0.40896914850726585,0.07127899240237978,1.6684213089076165,0.30465504335044225,18.06204367728985,2.4192513844938155,0.46622500060176414,0.14872282903626216,0.26917629714236624,0.436318471622773,562,75,RingSwarm,50,0.75,2.2316720347795176,15.395578183919902,0.057255852094498294,0.09991111111111112,0.31608718909679195,0.38827999999999996,0.09553869163851893,0.353,0.647,0.12273033378250237,0.03019855649000463,0.11157877775116755,0.2045084113456244,completed,
83,2025-11-15T01:02:02.474817,2.1487074907303354,0.30899839898170656,3.882237635182143,1.8005567961055178,0.5885061252340299,0.11828299048207244,3.239412480675954,0.48908869270709066,14.369798665354207,1.7828354171072551,0.40426829323660846,0.08861944106053594,0.3002454035351701,0.13607470741325695,562,75,RingSwarm,50,0.75,1.0907049899456185,10.487561030172063,0.18423783199742144,0.09991111111111112,0.31608718909679195,0.4000399999999999,0.10778218034536137,0.353,0.647,0.12644751912628063,0.03406856642008877,0.11157877775116755,0.2045084113456244,completed,
85,2025-11-15T02:26:36.240483,3.214205081971195,0.7395284981879635,2.097498989611351,1.7200976174166864,0.6352762846247355,0.10214538587777366,2.2123635316412296,0.690012711345086,10.377592991061025,2.909856924084536,0.6865902214142714,0.0973077818955623,0.2833885983826773,0.290118413951083,562,75,RingSwarm,50,0.75,1.0018415503299654,8.280094001449674,0.051313936789535886,0.09991111111111112,0.31608718909679195,0.43237999999999993,0.1305240805368879,0.353,0.647,0.1366697788216709,0.04125698972634819,0.11157877775116755,0.2045084113456244,completed,
87,2025-11-15T03:51:03.859491,3.5932933904699613,0.7207207049468969,2.023987190419727,1.523150891444637,0.45526329310136876,0.09108366766261886,3.8366370220291524,0.6105316832458118,3.027081586149656,3.1636673577032495,0.5098580122505416,0.120705723193876,0.5315633038979083,0.22095565154232977,562,75,RingSwarm,50,0.75,0.24334363155919103,1.0030943957299288,0.054594719149172855,0.09991111111111112,0.31608718909679195,0.353,0.0,0.353,0.353,0.11157877775116755,0.0,0.11157877775116755,0.11157877775116755,completed,
89,2025-11-15T05:13:52.728475,2.453558059730633,0.2057535316427931,2.373339614563246,2.092281333516322,0.6249401013656939,0.03952066746786805,3.097754171946578,0.5988565168924278,19.491609117288455,1.8240333237744881,0.6495211556365559,0.044443245874022874,0.25842133342042534,0.5648036550673289,562,75,RingSwarm,50,0.75,0.644196112215945,17.11826950272521,0.02458105427086199,0.09991111111111112,0.31608718909679195,0.39415999999999995,0.10201418724863716,0.353,0.647,0.1245889264543915,0.032245377695415516,0.11157877775116755,0.2045084113456244,completed,
91,2025-11-15T06:38:32.901594,3.247487789557809,0.5236146972483058,4.301681500130658,1.1515868660835717,0.5698803132362014,0.04501392039009705,1.9091914323674437,0.77910959674716,12.532465315867256,3.743567955724987,0.56386590754766,0.09841613289128233,0.4895693588225162,0.4588378112944424,562,75,RingSwarm,50,0.75,1.3382963571903652,8.230783815736597,0.006014405688541391,0.09991111111111112,0.31608718909679195,0.43532,0.13200567260538465,0.353,0.647,0.13759907515761546,0.041725301998667426,0.11157877775116755,0.2045084113456244,completed,
93,2025-11-15T08:02:38.736626,3.1209778418301064,0.35089109316518563,5.326078521416916,1.0282899805614998,0.6990415632825557,0.0651595894213815,3.8205055744541907,0.25046537613077374,5.225870549566462,3.6715326971961817,0.5236789202277248,0.1293588914882776,0.4206576038007442,0.34625153931376307,562,75,RingSwarm,50,0.75,0.6995277326240843,0.1002079718504536,0.17536264305483096,0.09991111111111112,0.31608718909679195,0.40592,0.11295111154831547,0.353,0.647,0.12830611179816978,0.03570239935466523,0.11157877775116755,0.2045084113456244,completed,
95,2025-11-15T09:26:22.297104,2.7049003683864745,0.20060409142538446,5.7495621449149725,0.6681383361860731,0.6184218520526668,0.06692598441809357,1.9437493879605157,0.3528868727668381,11.652386692712401,0.8123787524448574,0.45480900445065797,0.04348536890346241,0.43117006009350156,0.23527916805160487,562,75,RingSwarm,50,0.75,0.7611509804259589,5.902824547797429,0.16361284760200878,0.09991111111111112,0.31608718909679195,0.39416000000000007,0.10201418724863713,0.353,0.647,0.12458892645439154,0.03224537769541551,0.11157877775116755,0.2045084113456244,completed,
97,2025-11-15T10:50:27.116133,3.369239492921686,0.3978039299598207,5.675980031110458,1.0704930639685004,0.5166287711330982,0.1054127828982229,3.4598143276957662,0.4897732989272212,14.016284249497222,1.955022634420746,0.7904303731272889,0.0687974061412648,0.13569350883576453,0.4658579482246974,562,75,RingSwarm,50,0.75,0.09057483477408024,8.340304218386763,0.2738016019941907,0.09991111111111112,0.31608718909679195,0.38239999999999996,0.08820000000000001,0.353,0.647,0.12087174111061323,0.027878890078337056,0.11157877775116755,0.2045084113456244,completed,
